,TMAX,TMAX,TMAX,TMAX,TMAX,TMAX,TMAX,TMAX,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,PRCP,SNOW,SNOW,SNOW,SNOW,SNOW,SNOW,SNOW,SNOW,1. open,1. open,1. open,1. open,1. open,1. open,1. open,1. open,4. close,4. close,4. close,4. close,4. close,4. close,4. close,4. close,5. volume,5. volume,5. volume,5. volume,5. volume,5. volume,5. volume,5. volume
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,23.0,27.447826086956525,3.1820333072391693,20.0,25.6,27.8,29.7,33.3,23.0,3.239130434782609,6.379066555427767,0.0,0.0,0.0,3.05,22.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.495652173913044,0.13806540238585624,6.25,6.425,6.5,6.6,6.7,23.0,6.528695652173913,0.15136663340217982,6.25,6.475,6.57,6.63,6.79,23.0,5140141.695652174,2271464.7032270613,2395018.0,3670113.5,4595682.0,5451188.0,11037980.0
2017-09-30,20.0,25.755000000000006,3.219100070385805,20.0,22.650000000000002,26.1,27.925,31.1,20.0,0.93,2.6272058401114657,0.0,0.0,0.0,0.075,10.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.6655,0.14737974580546748,6.4,6.555,6.68,6.735,6.95,20.0,6.646499999999999,0.1531519713088587,6.38,6.555,6.605,6.74,6.96,20.0,6802978.25,3872328.8847095873,2643901.0,4433457.25,6094889.0,7038926.5,18823147.0
2017-10-31,22.0,21.259090909090904,4.320125559342557,13.9,18.200000000000003,21.95,23.749999999999996,28.3,22.0,0.9863636363636364,2.123630192572425,0.0,0.0,0.0,0.22499999999999998,6.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.316818181818181,0.1651661894271044,5.87,6.255,6.345,6.42,6.58,22.0,6.301818181818181,0.15114283259273603,5.97,6.2524999999999995,6.33,6.39,6.51,22.0,8118190.045454546,2926062.106644525,5051066.0,5733317.5,7657857.5,9156962.25,14653524.0
2017-11-30,21.0,12.823809523809524,4.39907999039626,8.3,9.4,11.7,14.4,23.3,21.0,1.4952380952380955,4.049997060551551,0.0,0.0,0.0,0.3,17.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.274523809523809,0.19415138913940816,5.95,6.14,6.31,6.4,6.59,21.0,6.266666666666667,0.20117985319940299,5.84,6.1,6.31,6.4,6.61,21.0,11132009.38095238,5126983.327203303,5601368.0,7064512.0,9186574.0,13611580.0,23692868.0
2017-12-31,20.0,5.090000000000001,7.1234157980268815,-7.7,-0.9,5.85,10.6,16.1,20.0,1.235,4.277760727542537,0.0,0.0,0.0,0.0,19.1,20.0,3.0,9.233805168766386,0.0,0.0,0.0,0.0,30.0,20.0,5.55075,0.2671401908716609,5.18,5.3500000000000005,5.494999999999999,5.6975,6.05,20.0,5.4990000000000006,0.26263643071143444,5.14,5.3175,5.404999999999999,5.765000000000001,6.01,20.0,16822045.0,7426168.636029413,7816605.0,11102041.75,16527583.5,19411324.75,35254136.0
2018-01-31,21.0,3.9904761904761896,5.940278172098068,-7.1,0.0,2.2,6.7,16.1,21.0,2.3238095238095235,5.174930411310356,0.0,0.0,0.0,0.3,19.3,21.0,13.571428571428571,54.2084600671993,0.0,0.0,0.0,0.0,249.0,21.0,23.015238095238097,5.841347977177544,5.94,23.4,24.65,25.79,27.05,21.0,23.079523809523806,5.904483445815116,5.67,23.3,24.86,25.72,26.84,21.0,8877983.61904762,3829870.0219036476,3674144.0,6329877.0,8344380.0,10504712.0,20350366.0
2018-02-28,19.0,10.526315789473685,6.776170838170343,0.6,4.7,11.1,15.55,25.6,19.0,2.2736842105263158,4.945687471060369,0.0,0.0,0.0,2.15,21.6,19.0,0.6842105263157895,2.9824045403173014,0.0,0.0,0.0,0.0,13.0,19.0,22.416315789473686,0.6606916453932181,21.65,22.055,22.29,22.67,24.11,19.0,22.413684210526313,0.6232193347299857,21.67,22.015,22.26,22.595,24.2,19.0,4003899.5263157897,1743629.8905545475,1805573.0,2449370.0,4200192.0,4627439.5,8405208.0
2018-03-31,21.0,7.404761904761905,3.174031535835174,3.9,4.4,6.7,9.4,15.6,21.0,6.21904761904762,13.189943860669723,0.0,0.0,0.3,2.0,47.2,21.0,14.0,47.8194521089483,0.0,0.0,0.0,0.0,208.0,21.0,22.518095238095242,0.4600828082814988,21.67,22.17,22.54,22.82,23.27,21.0,22.495714285714293,0.4501285530664704,21.68,22.13,22.48,22.82,23.24,21.0,2503920.9523809524,1241044.858354825,1111976.0,1737845.0,2394720.0,2556564.0,6149759.0
2018-04-30,21.0,13.442857142857147,5.55189800235662,6.1,9.4,12.8,16.7,27.8,21.0,6.204761904761905,16.125212438615378,0.0,0.0,0.3,2.8,71.6,21.0,6.666666666666667,30.550504633038948,0.0,0.0,0.0,0.0,140.0,21.0,22.462857142857143,0.3047153238211503,21.94,22.18,22.47,22.76,22.91,21.0,22.471904761904764,0.32021272691164304,21.94,22.23,22.56,22.62,23.05,21.0,2464663.761904762,968446.2651987928,1061243.0,2062020.0,2398727.0,2852037.0,5173935.0
2018-05-31,22.0,25.30454545454546,4.685893447635936,17.8,21.7,25.3,28.749999999999996,33.3,22.0,2.4499999999999997,4.064802461082094,0.0,0.0,0.0,4.824999999999999,14.7,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.078181818181818,0.5962153363280143,22.24,22.54,23.119999999999997,23.455,24.15,22.0,23.130909090909086,0.6268432559519708,22.15,22.58,23.13,23.6575,24.03,22.0,2952504.227272727,1210360.0727393534,1240076.0,1799419.75,3016067.5,3929270.25,5033739.0
2018-06-30,21.0,26.171428571428578,3.365879210123687,21.7,23.9,25.6,28.3,32.8,21.0,3.3523809523809525,7.94837210047561,0.0,0.0,0.0,2.3,34.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.82523809523809,0.3216926957147001,23.27,23.63,23.83,24.0,24.35,21.0,23.813333333333336,0.2950988534937629,23.23,23.67,23.83,24.0,24.52,21.0,2846989.1428571427,929571.4679564065,1106187.0,2308257.0,2604199.0,3448417.0,4742756.0
2018-07-31,21.0,29.604761904761908,2.710807294972513,25.0,27.8,29.4,31.1,35.0,21.0,5.757142857142857,13.019699360145434,0.0,0.0,0.0,5.8,56.9,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.664761904761907,0.36179578559760783,21.97,22.4,22.68,22.9,23.2,21.0,22.646190476190476,0.34677768368907785,22.09,22.41,22.62,22.9,23.44,21.0,1748366.1904761905,647888.0664971087,888798.0,1259075.0,1648005.0,2173877.0,3628705.0
2018-08-31,23.0,29.391304347826093,3.072445434603616,23.3,27.8,30.0,31.650000000000002,34.4,23.0,5.373913043478261,8.30324237825772,0.0,0.0,0.0,9.55,26.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.831304347826087,0.4210517604526041,22.62,23.535,23.99,24.175,24.23,23.0,23.845652173913045,0.3911036375897932,23.08,23.535,23.95,24.165,24.38,23.0,1822003.9130434783,632893.758542237,1039841.0,1354697.5,1586122.0,2215867.0,3214777.0
2018-09-30,19.0,24.87894736842106,4.4592698639237165,17.8,22.2,23.9,26.65,33.9,19.0,7.6421052631578945,13.602177758215111,0.0,0.0,0.3,7.199999999999999,49.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.80631578947369,0.9485908292849499,22.61,22.935000000000002,23.48,24.79,25.32,19.0,23.89210526315789,1.0106960140163495,22.69,22.990000000000002,23.77,24.729999999999997,25.71,19.0,2661240.1052631577,1104864.6209220432,1300536.0,1758236.0,2465029.0,3324205.0,4627063.0
2018-10-31,23.0,18.260869565217394,5.7455705571916855,10.0,13.05,17.8,23.85,26.7,23.0,2.3086956521739124,5.875907128689172,0.0,0.0,0.0,0.55,21.3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.53391304347826,0.4547300810814214,25.55,26.355,26.48,26.825,27.41,23.0,26.546521739130437,0.4139346533369748,25.92,26.189999999999998,26.62,26.83,27.47,23.0,3726082.9565217393,902601.2797740599,2368624.0,3138615.0,3478553.0,4302366.5,5999341.0
2018-11-30,21.0,10.076190476190474,5.364224525679808,0.0,6.7,9.4,11.7,22.2,21.0,6.585714285714286,9.966157018343917,0.0,0.0,0.5,7.9,29.5,21.0,7.761904761904762,35.569516108466765,0.0,0.0,0.0,0.0,163.0,21.0,33.20428571428571,3.5281589695315194,25.89,29.85,33.96,35.92,37.21,21.0,33.6204761904762,3.7236896704619147,26.75,30.24,34.56,36.68,39.32,21.0,10208756.523809524,9092346.227759168,2420625.0,4417426.0,7420610.0,14272978.0,43146389.0
2018-12-31,19.0,7.5473684210526315,3.7670159751088326,3.9,4.7,6.1,8.600000000000001,16.1,19.0,5.721052631578947,12.06986969217004,0.0,0.0,0.0,2.75,40.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.20421052631579,3.759149306528264,24.22,28.674999999999997,30.08,34.760000000000005,36.58,19.0,31.07263157894737,3.763526481765124,24.49,28.785,30.25,34.385,36.52,19.0,4609086.947368421,1295988.508692645,2105094.0,3620930.0,4591458.0,5561480.5,7080000.0
2019-01-31,21.0,3.7095238095238106,4.914967422262813,-8.8,1.1,3.9,6.7,15.0,21.0,2.2380952380952377,7.393948619680568,0.0,0.0,0.0,0.3,33.8,21.0,1.0952380952380953,3.4914862437758787,0.0,0.0,0.0,0.0,13.0,21.0,26.316190476190474,1.7452033583238264,24.21,25.1,25.67,27.11,30.18,21.0,26.270952380952377,1.6359703688083862,24.21,24.89,25.85,27.4,29.75,21.0,3625362.619047619,1632851.7100576977,1630633.0,2623624.0,3419310.0,3972203.0,8621486.0
2019-02-28,19.0,6.326315789473684,6.188056785746697,-6.0,2.2,6.1,9.45,18.3,19.0,3.236842105263158,5.813987972153958,0.0,0.0,0.0,2.25,19.1,19.0,3.473684210526316,9.912777506568823,0.0,0.0,0.0,0.0,33.0,19.0,23.92473684210526,0.645199094346101,23.08,23.439999999999998,23.87,24.255000000000003,25.24,19.0,23.88894736842105,0.6245700275375416,22.95,23.485,23.81,24.235,25.08,19.0,2557786.0,973687.4924906747,1061294.0,1922164.5,2359098.0,2756068.5,5253194.0
2019-03-31,21.0,8.395238095238096,6.119761122010906,-3.2,3.9,9.4,11.7,23.9,21.0,2.6904761904761907,5.799560738702955,0.0,0.0,0.0,0.0,19.1,21.0,4.142857142857143,13.297690454683151,0.0,0.0,0.0,0.0,51.0,21.0,24.64095238095238,0.5373444403909354,23.62,24.31,24.69,25.08,25.3,21.0,24.669523809523817,0.5516926335422304,23.48,24.39,24.86,25.1,25.43,21.0,1271886.380952381,294017.04533572134,836578.0,1039693.0,1249484.0,1513043.0,1800585.0
2019-04-30,21.0,16.46666666666667,4.817502810931545,7.2,15.0,16.7,18.9,26.1,21.0,4.252380952380952,7.9715506049713465,0.0,0.0,0.3,5.1,26.2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.847619047619048,0.7394856642417403,21.69,22.29,22.8,23.57,23.78,21.0,22.805238095238092,0.7556230478725426,21.64,22.15,22.66,23.5,23.85,21.0,1358115.7142857143,515189.19988729793,753791.0,958971.0,1203661.0,1724135.0,2787336.0
2019-05-31,22.0,20.681818181818183,5.089450935269031,8.9,20.725,21.7,23.175,29.4,22.0,4.363636363636363,7.357635842769415,0.0,0.0,0.55,3.9749999999999996,24.1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.34090909090909,0.5372408264714305,20.89,22.0425,22.39,22.7875,23.14,22.0,22.288181818181823,0.5853906824354579,20.59,22.03,22.405,22.7,23.05,22.0,1171787.1363636365,497026.1808624318,512979.0,777571.75,1026220.5,1468640.0,2559338.0
2019-06-30,20.0,25.335,3.870165915116083,18.3,22.525000000000002,25.0,28.450000000000003,31.7,20.0,5.61,7.823305264602545,0.0,0.0,0.0,11.925,21.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.927,0.5113254190928965,18.63,19.5275,20.055,20.2675,20.56,20.0,19.8825,0.5396477896203274,18.69,19.5225,19.94,20.3125,20.74,20.0,1916293.95,1089119.6687116025,590463.0,1287132.25,1646708.0,2087292.5,5312449.0
2019-07-31,22.0,30.12727272727273,2.5816535524611086,23.3,29.4,30.6,31.925000000000004,33.9,22.0,6.654545454545455,13.417675878259468,0.0,0.0,0.0,7.074999999999999,46.2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.888636363636365,0.8201468826319523,18.39,19.405,19.85,20.59,21.19,22.0,19.791363636363634,0.8160082600804237,18.4,19.26,19.695,20.66,21.09,22.0,2140605.3181818184,1053097.3808378149,1036291.0,1322292.5,1916199.0,2561196.5,5265736.0
2019-08-31,22.0,28.022727272727273,2.7965849613211193,23.3,26.1,28.9,29.85,32.2,22.0,3.2909090909090906,8.082957326016212,0.0,0.0,0.0,2.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.876818181818184,0.5843546408820128,17.75,18.4525,18.795,19.1675,20.39,22.0,18.927727272727275,0.5740078962305872,18.1,18.480000000000004,18.81,19.27,20.31,22.0,1946990.0454545454,855856.1049927047,838798.0,1321958.25,1802880.5,2383681.5,3944772.0
2019-09-30,20.0,25.244999999999997,3.4545888627340764,19.4,23.025000000000002,24.7,27.349999999999998,31.7,20.0,0.8,2.045276972621763,0.0,0.0,0.0,0.075,8.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.701500000000003,0.9927435403174908,19.64,21.0625,22.015,22.39,23.07,20.0,21.750000000000004,0.9778063525861833,19.65,21.1325,21.91,22.419999999999998,23.27,20.0,1988832.8,743021.6830842328,1031680.0,1420996.5,1974135.5,2408707.25,3849875.0
2019-10-31,23.0,19.413043478260864,4.564318563878858,13.9,17.2,18.3,20.549999999999997,33.9,23.0,4.6521739130434785,10.349653905729381,0.0,0.0,0.0,3.4499999999999997,46.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.81847826086956,0.6719771282339636,18.92,19.375,19.63,19.995,21.4,23.0,19.84608695652174,0.6684700246929876,18.88,19.39,19.64,20.085,21.35,23.0,3420760.6086956523,1421417.4558834424,1456311.0,2190345.0,3052811.0,4701818.5,6859214.0
2019-11-30,20.0,11.309999999999999,4.954519467909551,1.1,8.475000000000001,11.7,14.175,21.7,20.0,1.2950000000000002,2.8634677173701566,0.0,0.0,0.0,1.2,12.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.5675,1.356892250308538,17.84,19.9125,20.47,21.2975,22.67,20.0,20.548499999999997,1.355088946391188,17.83,19.81,20.73,21.307499999999997,22.69,20.0,4404610.3,1496129.9801420332,2463360.0,3138115.25,4314492.5,5338471.25,7683930.0
2019-12-31,21.0,5.957142857142857,4.835346050550201,-3.8,2.2,5.0,8.9,14.4,21.0,6.123809523809523,10.764241950174883,0.0,0.0,0.5,6.6,39.9,21.0,3.0476190476190474,8.083787419744477,0.0,0.0,0.0,0.0,33.0,21.0,17.559523809523814,0.5931144593624086,16.67,17.14,17.46,17.91,18.67,21.0,17.584285714285713,0.5751397345738815,16.47,17.22,17.53,17.92,18.68,21.0,4910075.80952381,1889907.8830247684,2533141.0,3554462.0,4259688.0,5229047.0,9112008.0
2020-01-31,21.0,6.638095238095237,3.3480555835404213,0.6,5.0,7.2,9.4,12.8,21.0,0.47142857142857136,1.0512577500988312,0.0,0.0,0.0,0.0,3.8,21.0,0.23809523809523808,1.0910894511799625,0.0,0.0,0.0,0.0,5.0,21.0,15.728323809523813,1.0116917524151128,14.37,14.89,15.76,16.49,17.3848,21.0,15.628571428571428,1.0251062662684574,14.21,14.66,15.54,16.62,17.04,21.0,4755936.619047619,1806066.7018113278,3250168.0,3647282.0,4290677.0,4874848.0,10285377.0
2020-02-29,19.0,8.778947368421052,4.374494122799728,1.7,5.85,8.3,12.25,16.7,19.0,3.310526315789473,4.511700189118424,0.0,0.0,0.0,6.75,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.35578947368421,0.5380243260658356,13.22,14.12,14.44,14.620000000000001,15.19,19.0,14.326842105263157,0.5541064140836622,13.1,14.059999999999999,14.36,14.64,15.28,19.0,3901593.4210526315,1371488.1673096449,1998837.0,2912847.0,3710313.0,4296619.0,6708583.0
2020-03-31,22.0,13.427272727272726,5.304461897055725,5.0,10.15,12.5,15.45,25.0,22.0,3.7909090909090906,7.890072670973745,0.0,0.0,0.0,3.4499999999999997,29.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.475,0.8154621827090274,12.26,12.8125,13.309999999999999,14.0525,15.27,22.0,13.410454545454547,0.8127934035676696,12.01,12.754999999999999,13.265,14.0575,14.97,22.0,3822538.272727273,2456821.9703968354,1723850.0,2202022.75,2813304.5,4394581.0,11121381.0
2020-04-30,21.0,14.257142857142856,3.4634623469256063,9.4,11.1,14.4,16.1,20.0,21.0,4.866666666666666,11.048589653586259,0.0,0.0,0.3,3.3,48.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.144761904761905,0.7478276475740855,11.73,12.73,13.4,13.71,14.2,21.0,13.175714285714285,0.6578265077402359,11.75,12.98,13.2,13.47,14.31,21.0,4626756.238095238,1382690.3589180373,3307036.0,3717895.0,3956919.0,5662916.0,7895811.0
